int_doc_id,master_ai_id,master_ai_name,program_code,activity_class_code,activity_year,activity_num,inspection_date,inspection_end_date,task_id,site_status_code,site_condition_code,lead_investigator_id,master_person_first_name,master_person_last_name,inspection_date_fiscal_year,inspection_date_fiscal_qtr,inspection_date_calendar_year,inspection_date_calendar_qtr,media_type_code,media_type,permit_num,site_status_desc,site_condition_desc,reason,recommended_action,ets_url
1024069,131141,City of Baltimore DPW-Environmental Services Division,37,CIN,2010,5,2010-06-28,2010-06-28,NA,W001,0005,23119,Andrea,Buie-Branam,2010,4,2010,2,E279,NPDES Municipal Ground Water,NA,Active,Noncompliance,"PAF Follow-up, PAF","Continue Routine Investigation, Refer to Others (See Findings)",https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1024069
1037791,131141,City of Baltimore DPW-Environmental Services Division,37,CIN,2010,8,2010-08-11,2010-08-11,NA,W001,0005,23119,Andrea,Buie-Branam,2011,1,2010,3,E279,NPDES Municipal Ground Water,06HT2829,Active,Noncompliance,"PAF, PAF Follow-up",Additional Investigation Required,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1037791
1008958,131141,City of Baltimore DPW-Environmental Services Division,37,CIN,2010,1,2010-06-07,2010-06-07,NA,W001,0005,23119,Andrea,Buie-Branam,2010,4,2010,2,E279,NPDES Municipal Ground Water,NA,Active,Noncompliance,"PAF, Initial Yearly, Initial Quarterly",Refer to Others (See Findings),https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1008958
1034665,131141,City of Baltimore DPW-Environmental Services Division,37,CIN,2010,7,2010-07-23,2010-07-23,NA,W001,0005,23119,Andrea,Buie-Branam,2011,1,2010,3,E279,NPDES Municipal Ground Water,06HT2829,Active,Noncompliance,"PAF, PAF Follow-up",Additional Investigation Required,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1034665
1008956,131141,City of Baltimore DPW-Environmental Services Division,37,CIN,2010,2,2010-06-09,2010-06-09,NA,W001,0005,23119,Andrea,Buie-Branam,2010,4,2010,2,E279,NPDES Municipal Ground Water,NA,Active,Noncompliance,PAF Follow-up,Refer to Others (See Findings),https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1008956
1070850,131141,City of Baltimore DPW-Environmental Services Division,37,CIN,2010,9,2010-09-07,2010-09-07,NA,W001,0005,23119,Andrea,Buie-Branam,2011,1,2010,3,E279,NPDES Municipal Ground Water,06HT2829,Active,Noncompliance,"PAF, PAF Follow-up",Additional Investigation Required,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1070850
1021985,131253,Walker Branch fish kill,37,CIN,2010,1,2010-05-04,2010-05-04,NA,W002,0005,23119,Andrea,Buie-Branam,2010,4,2010,2,E280,NPDES Industrial Ground Water,NA,Inactive,Noncompliance,"Initial Quarterly, PAF, Initial Yearly",Continue Routine Investigation,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1021985
1024694,131346,Tribbit Properties LLC,37,CIN,2010,1,2010-06-16,2010-06-16,NA,W001,0005,22106,Paul,Ferreri,2010,4,2010,2,E280,NPDES Industrial Ground Water,NA,Active,Noncompliance,"Initial Quarterly, PAF, Initial Yearly",Refer to Others (See Findings),https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1024694
1039524,131812,"Custom Pak, Inc.",37,CFI,2010,1,2010-08-11,2010-08-11,NA,W001,0003,21957,John,Rafter,2011,1,2010,3,E280,NPDES Industrial Ground Water,none,Active,Additional Investigation Required,PAF Follow-up,Additional Investigation Required,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1039524
1039526,131812,"Custom Pak, Inc.",37,CIN,2010,1,2010-08-09,2010-08-09,NA,W001,0002,21957,John,Rafter,2011,1,2010,3,E280,NPDES Industrial Ground Water,N/A,Active,Corrections Needed,PAF,Additional Investigation Required,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1039526
1039529,131812,"Custom Pak, Inc.",37,CIN,2010,2,2010-08-13,2010-08-13,NA,W001,0002,21957,John,Rafter,2011,1,2010,3,E280,NPDES Industrial Ground Water,None,Active,Corrections Needed,PAF Follow-up,Additional Investigation Required,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1039529
1194697,131856,Mid Atlantic Septic,37,CFI,2011,4,2011-09-08,2011-09-08,890656,W002,0001,23059,William,Fracassi,2012,1,2011,3,E280,NPDES Industrial Ground Water,NA,Inactive,Satisfactory/Compliance,PAF Follow-up,Close File,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1194697
1179118,131856,Mid Atlantic Septic,37,CFI,2011,3,2011-07-14,2011-07-14,872173,W002,0003,23059,William,Fracassi,2012,1,2011,3,E280,NPDES Industrial Ground Water,None,Inactive,Additional Investigation Required,PAF Follow-up,Additional Investigation Required,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1179118
1236122,131880,Wal-mart Real Estate Business Trust South of Legion Road East of its intersection Rt 404/313 Denton,37,CFI,2012,1,2012-01-24,2012-01-24,935743,W001,0005,21953,Maureen,Eckard,2012,3,2012,1,E280,NPDES Industrial Ground Water,12-dp-3759,Active,Noncompliance,"PAF, Routine Scheduled","Refer to Others (See Findings), Continue Routine Investigation, Refer to Others (See Findings), Continue Routine Investigation, Continue Routine Investigation, Continue Routine Investigation, Refer to Others (See Findings)",https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1236122
1237728,131880,Wal-mart Real Estate Business Trust South of Legion Road East of its intersection Rt 404/313 Denton,37,CFI,2012,2,2012-01-31,2012-01-31,937336,W001,0001,21953,Maureen,Eckard,2012,3,2012,1,E280,NPDES Industrial Ground Water,12-DP-3759,Active,Satisfactory/Compliance,"Follow-up (Non-Compliance), Routine Scheduled","Continue Routine Investigation, Continue Routine Investigation, Continue Routine Investigation, Continue Routine Investigation",https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1237728
1256109,131880,Wal-mart Real Estate Business Trust South of Legion Road East of its intersection Rt 404/313 Denton,37,CFI,2012,4,2012-03-14,2012-03-14,957450,W001,0001,21953,Maureen,Eckard,2012,3,2012,1,E280,NPDES Industrial Ground Water,12-DP-3759,Active,Satisfactory/Compliance,"Routine Scheduled, Follow-up (Non-Compliance)","Continue Routine Investigation, Continue Routine Investigation, Continue Routine Investigation, Continue Routine Investigation",https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1256109
1315389,131880,Wal-mart Real Estate Business Trust South of Legion Road East of its intersection Rt 404/313 Denton,37,CFI,2012,10,2012-07-18,2012-07-18,1074314,W001,0005,21953,Maureen,Eckard,2013,1,2012,3,E280,NPDES Industrial Ground Water,12-DP-3759,Active,Noncompliance,"Routine Scheduled, Initial Yearly, Initial Quarterly","Continue Routine Investigation, Refer to Others (See Findings), Continue Routine Investigation, Continue Routine Investigation, Close File, Refer to Others (See Findings)",https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1315389
1362643,131880,Wal-mart Real Estate Business Trust South of Legion Road East of its intersection Rt 404/313 Denton,37,CFI,2012,17,2012-11-07,2012-11-07,1123510,W002,0005,21953,Maureen,Eckard,2013,2,2012,4,E280,NPDES Industrial Ground Water,12-DP-3759,Inactive,Noncompliance,Routine Scheduled,"Continue Routine Investigation, Continue Routine Investigation, Continue Routine Investigation, Continue Routine Investigation",https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1362643
1368747,131880,Wal-mart Real Estate Business Trust South of Legion Road East of its intersection Rt 404/313 Denton,37,CFI,2012,18,2012-11-29,2012-11-29,1130452,W001,0001,21953,Maureen,Eckard,2013,2,2012,4,E280,NPDES Industrial Ground Water,12-DP-3759,Active,Satisfactory/Compliance,"Routine Scheduled, Follow-up (Non-Compliance)","Continue Routine Investigation, Continue Routine Investigation, Continue Routine Investigation, Continue Routine Investigation",https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1368747
1376917,131880,Wal-mart Real Estate Business Trust South of Legion Road East of its intersection Rt 404/313 Denton,37,CFI,2012,19,2012-12-18,2012-12-18,1140432,W001,0001,21953,Maureen,Eckard,2013,2,2012,4,E280,NPDES Industrial Ground Water,12-DP-3759,Active,Satisfactory/Compliance,Routine Scheduled,"Continue Routine Investigation, Continue Routine Investigation, Continue Routine Investigation, Continue Routine Investigation",https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1376917
1263525,131880,Wal-mart Real Estate Business Trust South of Legion Road East of its intersection Rt 404/313 Denton,37,CFI,2012,5,2012-04-03,2012-04-03,965971,W001,0001,21953,Maureen,Eckard,2012,4,2012,2,E280,NPDES Industrial Ground Water,12-DP-3759,Active,Satisfactory/Compliance,Routine Scheduled,"Continue Routine Investigation, Continue Routine Investigation, Continue Routine Investigation, Continue Routine Investigation",https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1263525
1298940,131880,Wal-mart Real Estate Business Trust South of Legion Road East of its intersection Rt 404/313 Denton,37,CFI,2012,8,2012-06-05,2012-06-05,1056714,W001,0005,21953,Maureen,Eckard,2012,4,2012,2,E280,NPDES Industrial Ground Water,12-DP-3759,Active,Noncompliance,Routine Scheduled,"Continue Routine Investigation, Continue Routine Investigation, Continue Routine Investigation, Continue Routine Investigation",https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1298940
1302986,131880,Wal-mart Real Estate Business Trust South of Legion Road East of its intersection Rt 404/313 Denton,37,CFI,2012,9,2012-06-19,2012-06-19,1060169,W001,0001,21953,Maureen,Eckard,2012,4,2012,2,E280,NPDES Industrial Ground Water,12-DP-3759,Active,Satisfactory/Compliance,Routine Scheduled,"Continue Routine Investigation, Continue Routine Investigation, Continue Routine Investigation, Continue Routine Investigation",https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1302986
1288938,131880,Wal-mart Real Estate Business Trust South of Legion Road East of its intersection Rt 404/313 Denton,37,CFI,2012,6,2012-05-08,2012-05-08,1045080,W001,0001,21953,Maureen,Eckard,2012,4,2012,2,E280,NPDES Industrial Ground Water,12-DP-3759,Active,Satisfactory/Compliance,"PAF, Routine Scheduled","Continue Routine Investigation, Continue Routine Investigation, Continue Routine Investigation, Continue Routine Investigation",https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1288938
1045878,132026,Water Main Break at Water Treatment Plant,37,CIN,2010,1,2010-08-25,2010-08-25,NA,W001,0006,21948,Kari,Hanson,2011,1,2010,3,E280,NPDES Industrial Ground Water,NA,Active,Violation,"PAF, Initial Quarterly, Initial Yearly",Close File,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1045878
1067961,132116,James Giffin Millers Sawmill Road,37,CFI,2010,1,2010-10-13,2010-10-13,NA,W002,0001,21968,Lisa,Trujillo,2011,2,2010,4,E280,NPDES Industrial Ground Water,NA,Inactive,Satisfactory/Compliance,PAF Follow-up,Close File,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1067961
1049681,132116,James Giffin Millers Sawmill Road,37,CIN,2010,1,2010-08-26,2010-08-26,NA,W004,0003,21968,Lisa,Trujillo,2011,1,2010,3,E280,NPDES Industrial Ground Water,NA,Active - No work today,Additional Investigation Required,PAF,Additional Investigation Required,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1049681
1061268,132394,10580 McConnell Place,37,CFI,2010,1,2010-10-13,2010-10-13,NA,W001,0001,25795,David,Tibbetts,2011,2,2010,4,E280,NPDES Industrial Ground Water,NA,Active,Satisfactory/Compliance,"Initial Quarterly, PAF, Initial Yearly",Refer to Others (See Findings),https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1061268
1063357,132476,BA DPW / 4716A White Marsh Rd,37,CFI,2010,1,2010-10-18,2010-10-18,NA,W003,0005,23119,Andrea,Buie-Branam,2011,2,2010,4,E279,NPDES Municipal Ground Water,NA,Complete,Noncompliance,"Initial Yearly, Initial Quarterly, PAF",Refer to Others (See Findings),https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1063357
1068668,132612,Steve Houser Trucking,37,CFI,2010,1,2010-10-13,2010-10-13,NA,W002,0001,21968,Lisa,Trujillo,2011,2,2010,4,E280,NPDES Industrial Ground Water,NA,Inactive,Satisfactory/Compliance,PAF,Close File,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1068668
1075636,132820,Greenbrier WWTP,37,CFI,2010,1,2010-11-16,2010-11-16,NA,W001,0002,21968,Lisa,Trujillo,2011,2,2010,4,E279,NPDES Municipal Ground Water,09-DP-0753,Active,Corrections Needed,PAF,Additional Investigation Required,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1075636
1076583,132847,7202 & 7206 Montevidieo Road,37,CFI,2010,1,2010-11-23,2010-11-23,NA,W001,0003,21972,Dave,Ryder,2011,2,2010,4,E280,NPDES Industrial Ground Water,NA,Active,Additional Investigation Required,"Initial Yearly, PAF, Initial Quarterly","Refer to Others (See Findings), Additional Investigation Required",https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1076583
1077200,132868,Henkel's Lane,37,CFI,2010,1,2010-12-09,2010-12-09,NA,W001,0004,21970,Donald,Miller,2011,2,2010,4,E280,NPDES Industrial Ground Water,NA,Active,Compliance Assistance Met,"Initial Quarterly, Initial Yearly, PAF",Close File,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1077200
1080409,132957,Conowingo MHP,37,CFI,2010,1,2010-12-15,2010-12-31,NA,W001,0005,21959,Carlton,Washburn,2011,2,2010,4,E279,NPDES Municipal Ground Water,N/A,Active,Noncompliance,PAF,Close File,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1080409
1091534,133242,Eternal Trendz,37,CFI,2011,1,2011-01-25,2011-01-25,NA,W001,0001,24297,Tammy,Roberson,2011,3,2011,1,E280,NPDES Industrial Ground Water,none issued,Active,Satisfactory/Compliance,"Initial Quarterly, PAF, Initial Yearly",Close File,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1091534
1198787,133689,Jones Trucking,37,CFI,2011,2,2011-09-27,2011-09-27,895354,W003,0001,25993,Jared,Tanaka,2012,1,2011,3,E280,NPDES Industrial Ground Water,NA,Complete,Satisfactory/Compliance,PAF Follow-up,Close File,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1198787
1131812,133689,Jones Trucking,37,CFI,2011,1,2011-03-15,2011-03-15,NA,W002,0003,25993,Jared,Tanaka,2011,3,2011,1,E280,NPDES Industrial Ground Water,tbd,Inactive,Additional Investigation Required,PAF,Additional Investigation Required,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1131812
1139823,133863,"223 Sumner Road, Annapolis, MD",37,CFI,2011,1,2011-04-06,2011-04-06,NA,W004,0001,21953,Maureen,Eckard,2011,4,2011,2,E279,NPDES Municipal Ground Water,NA,Active - No work today,Satisfactory/Compliance,"PAF, Initial Quarterly, Initial Yearly",Close File,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1139823
1143169,133958,Med Immune disccharge,37,CFI,2011,1,2011-03-25,2011-03-25,NA,W004,0004,23884,Mark,Frasch,2011,3,2011,1,E280,NPDES Industrial Ground Water,NA,Active - No work today,Compliance Assistance Met,PAF,Continue Routine Investigation,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1143169
1165443,134115,Varmat application at 14327 Cearfoss Pike,37,CFI,2011,3,2011-06-24,2011-06-24,NA,W003,0001,21968,Lisa,Trujillo,2011,4,2011,2,E280,NPDES Industrial Ground Water,NA,Complete,Satisfactory/Compliance,PAF Follow-up,Close File,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1165443
1150901,134237,1458 Frenchtown Rd Perryville,37,CFI,2011,1,2011-05-12,2011-05-12,NA,W002,0001,21958,Tracey,Thomas,2011,4,2011,2,E280,NPDES Industrial Ground Water,NA,Inactive,Satisfactory/Compliance,"Initial Yearly, Initial Quarterly, PAF",Close File,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1150901
1406340,134514,Picerne Military Housing Program Office Fort Meade,37,CFI,2013,1,2013-02-08,2013-02-08,1172374,W002,0001,23357,Punam,Tyagi,2013,3,2013,1,E280,NPDES Industrial Ground Water,NA,Inactive,Satisfactory/Compliance,PAF,Close File,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1406340
1159248,134521,8542 Woodland Manor Dr,37,CFI,2011,1,2011-05-19,2011-05-19,NA,W003,0001,23357,Punam,Tyagi,2011,4,2011,2,E280,NPDES Industrial Ground Water,NA,Complete,Satisfactory/Compliance,PAF,Close File,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1159248
1159899,134534,Intersection of Wilson Road / Riverwatch Court,37,CFI,2011,1,2011-05-25,2011-05-25,NA,W002,0003,23357,Punam,Tyagi,2011,4,2011,2,E280,NPDES Industrial Ground Water,NA,Inactive,Additional Investigation Required,PAF,Continue Routine Investigation,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1159899
1162087,134619,6836 Tommytown Road,37,CFI,2011,1,2011-06-14,2011-06-14,NA,W002,0001,21968,Lisa,Trujillo,2011,4,2011,2,E280,NPDES Industrial Ground Water,NA,Inactive,Satisfactory/Compliance,PAF,Close File,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1162087
1167578,134782,Dover Bridge MHP (previously called Prettyman Manor Mobile Home Park),37,CFI,2011,1,2011-06-10,2011-06-10,NA,W001,0005,21983,Michele,Burroughs,2011,4,2011,2,E279,NPDES Municipal Ground Water,None,Active,Noncompliance,"Initial Yearly, Initial Quarterly, Routine Scheduled",Refer to Others (See Findings),https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1167578
1168141,134807,Dillard Septic Service,37,CFI,2011,1,2011-06-27,2011-06-27,849194,W002,0001,23357,Punam,Tyagi,2011,4,2011,2,E279,NPDES Municipal Ground Water,NA,Inactive,Satisfactory/Compliance,"Initial Yearly, PAF, Initial Quarterly",Close File,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1168141
2958424,135027,Edwin Bramble Property,37,CFI,2022,1,2022-12-08,2022-12-08,NA,W004,0001,98948,Megan,Kennedy,2023,2,2022,4,E280,NPDES Industrial Ground Water,N/A,Active - No work today,Satisfactory/Compliance,PAF,Refer to Others (See Findings),https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=2958424
1180700,135111,"Red Cedar Road, Annapolis, MD 21401",37,CFI,2011,1,2011-07-19,2011-07-19,874264,W003,0001,21953,Maureen,Eckard,2012,1,2011,3,E279,NPDES Municipal Ground Water,NA,Complete,Satisfactory/Compliance,"Initial Yearly, PAF, Initial Quarterly",Close File,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1180700
1181269,135125,1731 Saunders Way,37,CFI,2011,1,2011-08-03,2011-08-03,874904,W002,0001,23357,Punam,Tyagi,2012,1,2011,3,E279,NPDES Municipal Ground Water,NA,Inactive,Satisfactory/Compliance,"PAF, Initial Yearly, Initial Quarterly",Close File,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1181269
1181290,135127,"1237 Pekin Rd, Pasadena",37,CFI,2011,1,2011-08-05,2011-08-05,874920,W001,0003,24014,Gregory,Hazzard,2012,1,2011,3,E280,NPDES Industrial Ground Water,NA,Active,Additional Investigation Required,"Initial Quarterly, PAF, Initial Yearly","Additional Investigation Required, Refer to Others (See Findings)",https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1181290
1186407,135264,"1521 Ritchie Hwy, Arnold",37,CFI,2011,1,2011-08-08,2011-08-08,880787,W003,0001,23357,Punam,Tyagi,2012,1,2011,3,E279,NPDES Municipal Ground Water,NA,Complete,Satisfactory/Compliance,"PAF, Initial Yearly, Initial Quarterly",Close File,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1186407
1193792,135452,Steve Myers  - Potomac River Sharpsburg,37,CFI,2011,1,2011-08-18,2011-08-18,889639,W003,0001,21968,Lisa,Trujillo,2012,1,2011,3,E279,NPDES Municipal Ground Water,NA,Complete,Satisfactory/Compliance,PAF,Close File,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1193792
1195596,135524,Lake Somerset Family Campground,37,CFI,2011,1,2011-09-08,2011-09-08,891694,W001,0003,26076,Brennan,Greene,2012,1,2011,3,E279,NPDES Municipal Ground Water,NA,Active,Additional Investigation Required,"Initial Quarterly, PAF, Initial Yearly","Additional Investigation Required, Continue Routine Investigation",https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1195596
