permit_id,permit_number,npdes_num,master_ai_name,COUNTY_DESC,perwriter_userid,ptype,permit_class,cur_status_descr,cur_status_date,prev_permit_exp,orig_sub_date,custom_task_desc,completed_date,approval_issued,lst_issu,exp_date,effective_end_date
DP3786,13DP3786,MD3786R13,Aspen Institute,Queen Anne's,C Tien,WMA4,New,Issued - Admin Extended,2014-07-07T04:00:00Z,NA,2012-10-03T04:00:00Z,IM - Notice of meeting published,2013-02-15T05:00:00Z,2014-07-07T04:00:00Z,2014-09-01T04:00:00Z,2019-08-31T04:00:00Z,2021-02-28T05:00:00Z
DP3296,12DP3296,MD3296M06,Attention To Detail Auto Salon,Harford,T Rocca-Weikart,WMA3,Renewal,Approval Terminated,2018-12-31T05:00:00Z,2012-05-31T04:00:00Z,2012-07-10T04:00:00Z,OIM - First notice published,2013-02-15T05:00:00Z,2013-11-20T05:00:00Z,2014-01-01T05:00:00Z,2018-12-31T05:00:00Z,2018-12-31T05:00:00Z
DP3296,12DP3296,MD3296M06,Attention To Detail Auto Salon,Harford,T Rocca-Weikart,WMA3,Renewal,Approval Terminated,2018-12-31T05:00:00Z,2012-05-31T04:00:00Z,2012-07-10T04:00:00Z,TDOPH - First notice published,2013-02-15T05:00:00Z,2013-11-20T05:00:00Z,2014-01-01T05:00:00Z,2018-12-31T05:00:00Z,2018-12-31T05:00:00Z
DP3516,12DP3516,MD3516I05,"Bayside of Hughesville, Inc. (All American Harley-Davidson)",Charles,T Rocca-Weikart,WMA3,Renewal,Approval Terminated,2017-11-05T04:00:00Z,2012-11-30T05:00:00Z,2012-05-03T04:00:00Z,OIM - First notice published,2013-02-15T05:00:00Z,2013-04-23T04:00:00Z,2013-06-01T04:00:00Z,2017-11-05T04:00:00Z,2017-11-05T04:00:00Z
DP3516,12DP3516,MD3516I05,"Bayside of Hughesville, Inc. (All American Harley-Davidson)",Charles,T Rocca-Weikart,WMA3,Renewal,Approval Terminated,2017-11-05T04:00:00Z,2012-11-30T05:00:00Z,2012-05-03T04:00:00Z,TDOPH - First notice published,2013-02-15T05:00:00Z,2013-04-23T04:00:00Z,2013-06-01T04:00:00Z,2017-11-05T04:00:00Z,2017-11-05T04:00:00Z
DP3155,13DP3155,MD3155X06,Lighthouse Sound WWTP,Worcester,C Tien,WMA4,Renewal,Issued - Admin Extended,2014-09-02T04:00:00Z,2013-09-30T04:00:00Z,2012-11-28T05:00:00Z,OIM - Second notice published,2013-02-14T05:00:00Z,2014-09-02T04:00:00Z,2014-11-01T04:00:00Z,2019-10-31T04:00:00Z,2024-02-29T05:00:00Z
DP2440,12DP2440,MD0068853,STUPS AUTO CENTER,Frederick,T Rocca-Weikart,WMA3,Renewal,Approval Terminated,2018-07-08T04:00:00Z,2012-09-30T04:00:00Z,2012-06-30T04:00:00Z,OIM - First notice published,2013-02-14T05:00:00Z,2013-06-01T04:00:00Z,2013-06-01T04:00:00Z,2018-07-08T04:00:00Z,2018-07-08T04:00:00Z
DP2440,12DP2440,MD0068853,STUPS AUTO CENTER,Frederick,T Rocca-Weikart,WMA3,Renewal,Approval Terminated,2018-07-08T04:00:00Z,2012-09-30T04:00:00Z,2012-06-30T04:00:00Z,TDOPH - First notice published,2013-02-14T05:00:00Z,2013-06-01T04:00:00Z,2013-06-01T04:00:00Z,2018-07-08T04:00:00Z,2018-07-08T04:00:00Z
DP3506,11DP3506,MD3506N05,Peddicord Property WWTP,Howard,C Tien,WMA4,Renewal,Issued - Admin Extended,2013-04-23T04:00:00Z,2011-07-20T04:00:00Z,2010-11-05T04:00:00Z,TDOPH - Second notice published,2013-02-14T05:00:00Z,2013-04-23T04:00:00Z,2013-06-01T04:00:00Z,2018-05-31T04:00:00Z,2020-02-29T05:00:00Z
DP3531,13DP3531,MD3531X06,Lake Haven Mobile Home Park WWTP,Worcester,C Tien,WMA4,Renewal,Issued - Admin Extended,2013-04-23T04:00:00Z,2012-01-31T05:00:00Z,2013-01-10T05:00:00Z,OIM - Second notice published,2013-02-14T05:00:00Z,2013-04-23T04:00:00Z,2013-06-01T04:00:00Z,2018-05-31T04:00:00Z,2024-11-30T05:00:00Z
DP2394,13DP2394,MD2394X99,River Run WWTP,Worcester,C Tien,WMA4,Renewal,Issued - Admin Extended,2014-10-30T04:00:00Z,2013-11-30T05:00:00Z,2012-11-28T05:00:00Z,OIM - Second notice published,2013-02-14T05:00:00Z,2014-10-30T04:00:00Z,2014-12-01T05:00:00Z,2019-11-30T05:00:00Z,2022-11-30T05:00:00Z
DP3223,13DP3223,MD3223N07,Triadelphia Ridge Elementary School,Howard,C Tien,WMA4,Renewal,Approval Terminated,2020-12-31T05:00:00Z,2013-09-30T04:00:00Z,2013-01-11T05:00:00Z,OIM - Second notice published,2013-02-14T05:00:00Z,2014-06-10T04:00:00Z,2014-08-01T04:00:00Z,2019-07-31T04:00:00Z,2020-12-31T05:00:00Z
DP3784,13DP3784,MD3784Q13,Clagett Farm Chesapeake Bay Foundaton,Prince George's,T Rocca-Weikart,WMA4,New,Approval Terminated,2018-12-26T05:00:00Z,NA,2012-07-10T04:00:00Z,TDOPH - Hearing request period ends,2013-02-13T05:00:00Z,2013-04-23T04:00:00Z,2013-06-01T04:00:00Z,2018-05-31T04:00:00Z,2018-12-26T05:00:00Z
DP3784,13DP3784,MD3784Q13,Clagett Farm Chesapeake Bay Foundaton,Prince George's,T Rocca-Weikart,WMA4,New,Approval Terminated,2018-12-26T05:00:00Z,NA,2012-07-10T04:00:00Z,OIM - Meeting request period ends,2013-02-13T05:00:00Z,2013-04-23T04:00:00Z,2013-06-01T04:00:00Z,2018-05-31T04:00:00Z,2018-12-26T05:00:00Z
DP3528,12DP3528,MD3528H05,Bohemia Bay Yacht Harbor,Cecil,C Tien,WMA4,Renewal,Approval Terminated,2021-01-31T05:00:00Z,2011-05-01T04:00:00Z,2012-03-14T04:00:00Z,TDOPH - Hearing request period ends,2013-02-12T05:00:00Z,2013-04-23T04:00:00Z,2013-06-01T04:00:00Z,2018-05-31T04:00:00Z,2021-01-31T05:00:00Z
DP2969,13DP2969,MD0068446,"Russell Paving Co., Inc.",Dorchester,T Rocca-Weikart,WMA3,Renewal,Approval Terminated,2018-12-30T05:00:00Z,2012-04-30T04:00:00Z,2012-08-09T04:00:00Z,OIM - Meeting request period ends,2013-02-12T05:00:00Z,2013-04-26T04:00:00Z,2013-06-01T04:00:00Z,2018-05-31T04:00:00Z,2018-12-30T05:00:00Z
DP2969,13DP2969,MD0068446,"Russell Paving Co., Inc.",Dorchester,T Rocca-Weikart,WMA3,Renewal,Approval Terminated,2018-12-30T05:00:00Z,2012-04-30T04:00:00Z,2012-08-09T04:00:00Z,TDOPH - Hearing request period ends,2013-02-12T05:00:00Z,2013-04-26T04:00:00Z,2013-06-01T04:00:00Z,2018-05-31T04:00:00Z,2018-12-30T05:00:00Z
DP3786,13DP3786,MD3786R13,Aspen Institute,Queen Anne's,C Tien,WMA4,New,Issued - Admin Extended,2014-07-07T04:00:00Z,NA,2012-10-03T04:00:00Z,OIM - Meeting request period ends,2013-02-08T05:00:00Z,2014-07-07T04:00:00Z,2014-09-01T04:00:00Z,2019-08-31T04:00:00Z,2021-02-28T05:00:00Z
DP0369,13DP0369,MD0369X05,"Merial Select, Inc.",Worcester,M Eisner,WMA3,Renewal,Application Withdrawn,2016-08-09T04:00:00Z,2013-10-31T04:00:00Z,2012-09-26T04:00:00Z,OIM - Meeting request period ends,2013-02-07T05:00:00Z,NA,NA,NA,NA
DP3155,13DP3155,MD3155X06,Lighthouse Sound WWTP,Worcester,C Tien,WMA4,Renewal,Issued - Admin Extended,2014-09-02T04:00:00Z,2013-09-30T04:00:00Z,2012-11-28T05:00:00Z,OIM - First notice published,2013-02-07T05:00:00Z,2014-09-02T04:00:00Z,2014-11-01T04:00:00Z,2019-10-31T04:00:00Z,2024-02-29T05:00:00Z
DP3506,11DP3506,MD3506N05,Peddicord Property WWTP,Howard,C Tien,WMA4,Renewal,Issued - Admin Extended,2013-04-23T04:00:00Z,2011-07-20T04:00:00Z,2010-11-05T04:00:00Z,TDOPH - First notice published,2013-02-07T05:00:00Z,2013-04-23T04:00:00Z,2013-06-01T04:00:00Z,2018-05-31T04:00:00Z,2020-02-29T05:00:00Z
DP3531,13DP3531,MD3531X06,Lake Haven Mobile Home Park WWTP,Worcester,C Tien,WMA4,Renewal,Issued - Admin Extended,2013-04-23T04:00:00Z,2012-01-31T05:00:00Z,2013-01-10T05:00:00Z,OIM - First notice published,2013-02-07T05:00:00Z,2013-04-23T04:00:00Z,2013-06-01T04:00:00Z,2018-05-31T04:00:00Z,2024-11-30T05:00:00Z
DP2394,13DP2394,MD2394X99,River Run WWTP,Worcester,C Tien,WMA4,Renewal,Issued - Admin Extended,2014-10-30T04:00:00Z,2013-11-30T05:00:00Z,2012-11-28T05:00:00Z,OIM - First notice published,2013-02-07T05:00:00Z,2014-10-30T04:00:00Z,2014-12-01T05:00:00Z,2019-11-30T05:00:00Z,2022-11-30T05:00:00Z
DP3223,13DP3223,MD3223N07,Triadelphia Ridge Elementary School,Howard,C Tien,WMA4,Renewal,Approval Terminated,2020-12-31T05:00:00Z,2013-09-30T04:00:00Z,2013-01-11T05:00:00Z,OIM - First notice published,2013-02-07T05:00:00Z,2014-06-10T04:00:00Z,2014-08-01T04:00:00Z,2019-07-31T04:00:00Z,2020-12-31T05:00:00Z
DP3786,13DP3786,MD3786R13,Aspen Institute,Queen Anne's,C Tien,WMA4,New,Issued - Admin Extended,2014-07-07T04:00:00Z,NA,2012-10-03T04:00:00Z,OIM - Second notice published,2013-02-01T05:00:00Z,2014-07-07T04:00:00Z,2014-09-01T04:00:00Z,2019-08-31T04:00:00Z,2021-02-28T05:00:00Z
DP0369,13DP0369,MD0369X05,"Merial Select, Inc.",Worcester,M Eisner,WMA3,Renewal,Application Withdrawn,2016-08-09T04:00:00Z,2013-10-31T04:00:00Z,2012-09-26T04:00:00Z,OIM - Second notice published,2013-01-31T05:00:00Z,NA,NA,NA,NA
DP3784,13DP3784,MD3784Q13,Clagett Farm Chesapeake Bay Foundaton,Prince George's,T Rocca-Weikart,WMA4,New,Approval Terminated,2018-12-26T05:00:00Z,NA,2012-07-10T04:00:00Z,TDOPH - Second notice published,2013-01-31T05:00:00Z,2013-04-23T04:00:00Z,2013-06-01T04:00:00Z,2018-05-31T04:00:00Z,2018-12-26T05:00:00Z
DP3784,13DP3784,MD3784Q13,Clagett Farm Chesapeake Bay Foundaton,Prince George's,T Rocca-Weikart,WMA4,New,Approval Terminated,2018-12-26T05:00:00Z,NA,2012-07-10T04:00:00Z,OIM - Second notice published,2013-01-31T05:00:00Z,2013-04-23T04:00:00Z,2013-06-01T04:00:00Z,2018-05-31T04:00:00Z,2018-12-26T05:00:00Z
DP3528,12DP3528,MD3528H05,Bohemia Bay Yacht Harbor,Cecil,C Tien,WMA4,Renewal,Approval Terminated,2021-01-31T05:00:00Z,2011-05-01T04:00:00Z,2012-03-14T04:00:00Z,TDOPH - Second notice published,2013-01-30T05:00:00Z,2013-04-23T04:00:00Z,2013-06-01T04:00:00Z,2018-05-31T04:00:00Z,2021-01-31T05:00:00Z
DP2969,13DP2969,MD0068446,"Russell Paving Co., Inc.",Dorchester,T Rocca-Weikart,WMA3,Renewal,Approval Terminated,2018-12-30T05:00:00Z,2012-04-30T04:00:00Z,2012-08-09T04:00:00Z,OIM - Second notice published,2013-01-30T05:00:00Z,2013-04-26T04:00:00Z,2013-06-01T04:00:00Z,2018-05-31T04:00:00Z,2018-12-30T05:00:00Z
DP2969,13DP2969,MD0068446,"Russell Paving Co., Inc.",Dorchester,T Rocca-Weikart,WMA3,Renewal,Approval Terminated,2018-12-30T05:00:00Z,2012-04-30T04:00:00Z,2012-08-09T04:00:00Z,TDOPH - Second notice published,2013-01-30T05:00:00Z,2013-04-26T04:00:00Z,2013-06-01T04:00:00Z,2018-05-31T04:00:00Z,2018-12-30T05:00:00Z
DP3786,13DP3786,MD3786R13,Aspen Institute,Queen Anne's,C Tien,WMA4,New,Issued - Admin Extended,2014-07-07T04:00:00Z,NA,2012-10-03T04:00:00Z,OIM - First notice published,2013-01-25T05:00:00Z,2014-07-07T04:00:00Z,2014-09-01T04:00:00Z,2019-08-31T04:00:00Z,2021-02-28T05:00:00Z
DP0369,13DP0369,MD0369X05,"Merial Select, Inc.",Worcester,M Eisner,WMA3,Renewal,Application Withdrawn,2016-08-09T04:00:00Z,2013-10-31T04:00:00Z,2012-09-26T04:00:00Z,OIM - First notice published,2013-01-24T05:00:00Z,NA,NA,NA,NA
DP3784,13DP3784,MD3784Q13,Clagett Farm Chesapeake Bay Foundaton,Prince George's,T Rocca-Weikart,WMA4,New,Approval Terminated,2018-12-26T05:00:00Z,NA,2012-07-10T04:00:00Z,TDOPH - First notice published,2013-01-24T05:00:00Z,2013-04-23T04:00:00Z,2013-06-01T04:00:00Z,2018-05-31T04:00:00Z,2018-12-26T05:00:00Z
DP3784,13DP3784,MD3784Q13,Clagett Farm Chesapeake Bay Foundaton,Prince George's,T Rocca-Weikart,WMA4,New,Approval Terminated,2018-12-26T05:00:00Z,NA,2012-07-10T04:00:00Z,OIM - First notice published,2013-01-24T05:00:00Z,2013-04-23T04:00:00Z,2013-06-01T04:00:00Z,2018-05-31T04:00:00Z,2018-12-26T05:00:00Z
DP3528,12DP3528,MD3528H05,Bohemia Bay Yacht Harbor,Cecil,C Tien,WMA4,Renewal,Approval Terminated,2021-01-31T05:00:00Z,2011-05-01T04:00:00Z,2012-03-14T04:00:00Z,TDOPH - First notice published,2013-01-23T05:00:00Z,2013-04-23T04:00:00Z,2013-06-01T04:00:00Z,2018-05-31T04:00:00Z,2021-01-31T05:00:00Z
DP2969,13DP2969,MD0068446,"Russell Paving Co., Inc.",Dorchester,T Rocca-Weikart,WMA3,Renewal,Approval Terminated,2018-12-30T05:00:00Z,2012-04-30T04:00:00Z,2012-08-09T04:00:00Z,OIM - First notice published,2013-01-23T05:00:00Z,2013-04-26T04:00:00Z,2013-06-01T04:00:00Z,2018-05-31T04:00:00Z,2018-12-30T05:00:00Z
DP2969,13DP2969,MD0068446,"Russell Paving Co., Inc.",Dorchester,T Rocca-Weikart,WMA3,Renewal,Approval Terminated,2018-12-30T05:00:00Z,2012-04-30T04:00:00Z,2012-08-09T04:00:00Z,TDOPH - First notice published,2013-01-23T05:00:00Z,2013-04-26T04:00:00Z,2013-06-01T04:00:00Z,2018-05-31T04:00:00Z,2018-12-30T05:00:00Z
DP3457,09DP3457,MD3457K04,Mountainside Day Camp,Frederick,C Tien,WMA4,Renewal,Issued - Admin Extended,2013-04-23T04:00:00Z,2009-07-01T04:00:00Z,2009-03-10T04:00:00Z,TDOPH - Written comment period ends,2013-01-17T05:00:00Z,2013-04-23T04:00:00Z,2013-06-01T04:00:00Z,2018-05-31T04:00:00Z,2023-05-31T04:00:00Z
DP1997,12DP1997,MD1997B06,Crownsville State Hospital Center WWTP,Anne Arundel,C Tien,WMA4,Renewal,Issued - Admin Extended,2013-04-23T04:00:00Z,2012-08-31T04:00:00Z,2011-08-25T04:00:00Z,TDOPH - Written comment period ends,2013-01-17T05:00:00Z,2013-04-23T04:00:00Z,2013-06-01T04:00:00Z,2018-05-31T04:00:00Z,2019-09-30T04:00:00Z
DP3285,08DP3285A,MD3285M05,Harford Technical High School,Harford,C Tien,WMA4,Modify,Issued - Admin Extended,2013-02-14T05:00:00Z,2013-02-13T05:00:00Z,2012-10-02T04:00:00Z,TDOPH - Written comment period ends,2013-01-17T05:00:00Z,2013-02-14T05:00:00Z,2013-02-14T05:00:00Z,2015-11-30T05:00:00Z,2018-02-28T05:00:00Z
DP3113,11DP3113,MD3113C05,Sparrows Point Country Club,Baltimore,C Tien,WMA4,Renewal,Issued - Admin Extended,2013-02-15T05:00:00Z,2011-10-31T04:00:00Z,2011-01-05T05:00:00Z,TDOPH - Written comment period ends,2013-01-14T05:00:00Z,2013-02-15T05:00:00Z,2013-04-01T04:00:00Z,2018-03-31T04:00:00Z,2024-09-30T04:00:00Z
DP3786,13DP3786,MD3786R13,Aspen Institute,Queen Anne's,C Tien,WMA4,New,Issued - Admin Extended,2014-07-07T04:00:00Z,NA,2012-10-03T04:00:00Z,OIM - Date Meeting requested,2013-01-14T05:00:00Z,2014-07-07T04:00:00Z,2014-09-01T04:00:00Z,2019-08-31T04:00:00Z,2021-02-28T05:00:00Z
DP3400,13DP3400,MD3400E08,Shoppes At Apple Green WWTP,Calvert,C Tien,WMA4,Renewal,Issued - Admin Extended,2013-09-01T04:00:00Z,2013-02-28T05:00:00Z,2012-10-03T04:00:00Z,OIM - Meeting request period ends,2013-01-08T05:00:00Z,2013-09-01T04:00:00Z,2013-09-01T04:00:00Z,2018-08-31T04:00:00Z,2019-08-31T04:00:00Z
DP2250,13DP2250,MD2250W01,Poplar Hill Pre-Release Unit,Wicomico,C Tien,WMA4,Renewal,Issued - Admin Extended,2014-03-27T04:00:00Z,2013-09-30T04:00:00Z,2012-10-16T04:00:00Z,OIM - Meeting request period ends,2013-01-08T05:00:00Z,2014-03-27T04:00:00Z,2014-05-01T04:00:00Z,2019-04-30T04:00:00Z,2020-01-31T05:00:00Z
DP3457,09DP3457,MD3457K04,Mountainside Day Camp,Frederick,C Tien,WMA4,Renewal,Issued - Admin Extended,2013-04-23T04:00:00Z,2009-07-01T04:00:00Z,2009-03-10T04:00:00Z,TDOPH - Hearing request period ends,2013-01-07T05:00:00Z,2013-04-23T04:00:00Z,2013-06-01T04:00:00Z,2018-05-31T04:00:00Z,2023-05-31T04:00:00Z
DP1997,12DP1997,MD1997B06,Crownsville State Hospital Center WWTP,Anne Arundel,C Tien,WMA4,Renewal,Issued - Admin Extended,2013-04-23T04:00:00Z,2012-08-31T04:00:00Z,2011-08-25T04:00:00Z,TDOPH - Hearing request period ends,2013-01-07T05:00:00Z,2013-04-23T04:00:00Z,2013-06-01T04:00:00Z,2018-05-31T04:00:00Z,2019-09-30T04:00:00Z
DP3285,08DP3285A,MD3285M05,Harford Technical High School,Harford,C Tien,WMA4,Modify,Issued - Admin Extended,2013-02-14T05:00:00Z,2013-02-13T05:00:00Z,2012-10-02T04:00:00Z,OIM - Meeting request period ends,2013-01-07T05:00:00Z,2013-02-14T05:00:00Z,2013-02-14T05:00:00Z,2015-11-30T05:00:00Z,2018-02-28T05:00:00Z
DP3285,08DP3285A,MD3285M05,Harford Technical High School,Harford,C Tien,WMA4,Modify,Issued - Admin Extended,2013-02-14T05:00:00Z,2013-02-13T05:00:00Z,2012-10-02T04:00:00Z,TDOPH - Hearing request period ends,2013-01-07T05:00:00Z,2013-02-14T05:00:00Z,2013-02-14T05:00:00Z,2015-11-30T05:00:00Z,2018-02-28T05:00:00Z
DP3113,11DP3113,MD3113C05,Sparrows Point Country Club,Baltimore,C Tien,WMA4,Renewal,Issued - Admin Extended,2013-02-15T05:00:00Z,2011-10-31T04:00:00Z,2011-01-05T05:00:00Z,TDOPH - Hearing request period ends,2013-01-04T05:00:00Z,2013-02-15T05:00:00Z,2013-04-01T04:00:00Z,2018-03-31T04:00:00Z,2024-09-30T04:00:00Z
DP3400,13DP3400,MD3400E08,Shoppes At Apple Green WWTP,Calvert,C Tien,WMA4,Renewal,Issued - Admin Extended,2013-09-01T04:00:00Z,2013-02-28T05:00:00Z,2012-10-03T04:00:00Z,OIM - Second notice published,2012-12-28T05:00:00Z,2013-09-01T04:00:00Z,2013-09-01T04:00:00Z,2018-08-31T04:00:00Z,2019-08-31T04:00:00Z
DP2250,13DP2250,MD2250W01,Poplar Hill Pre-Release Unit,Wicomico,C Tien,WMA4,Renewal,Issued - Admin Extended,2014-03-27T04:00:00Z,2013-09-30T04:00:00Z,2012-10-16T04:00:00Z,OIM - Second notice published,2012-12-28T05:00:00Z,2014-03-27T04:00:00Z,2014-05-01T04:00:00Z,2019-04-30T04:00:00Z,2020-01-31T05:00:00Z
DP3400,13DP3400,MD3400E08,Shoppes At Apple Green WWTP,Calvert,C Tien,WMA4,Renewal,Issued - Admin Extended,2013-09-01T04:00:00Z,2013-02-28T05:00:00Z,2012-10-03T04:00:00Z,OIM - First notice published,2012-12-21T05:00:00Z,2013-09-01T04:00:00Z,2013-09-01T04:00:00Z,2018-08-31T04:00:00Z,2019-08-31T04:00:00Z
DP3457,09DP3457,MD3457K04,Mountainside Day Camp,Frederick,C Tien,WMA4,Renewal,Issued - Admin Extended,2013-04-23T04:00:00Z,2009-07-01T04:00:00Z,2009-03-10T04:00:00Z,TDOPH - Second notice published,2012-12-21T05:00:00Z,2013-04-23T04:00:00Z,2013-06-01T04:00:00Z,2018-05-31T04:00:00Z,2023-05-31T04:00:00Z
DP1997,12DP1997,MD1997B06,Crownsville State Hospital Center WWTP,Anne Arundel,C Tien,WMA4,Renewal,Issued - Admin Extended,2013-04-23T04:00:00Z,2012-08-31T04:00:00Z,2011-08-25T04:00:00Z,TDOPH - Second notice published,2012-12-21T05:00:00Z,2013-04-23T04:00:00Z,2013-06-01T04:00:00Z,2018-05-31T04:00:00Z,2019-09-30T04:00:00Z
DP3285,08DP3285A,MD3285M05,Harford Technical High School,Harford,C Tien,WMA4,Modify,Issued - Admin Extended,2013-02-14T05:00:00Z,2013-02-13T05:00:00Z,2012-10-02T04:00:00Z,OIM - Second notice published,2012-12-21T05:00:00Z,2013-02-14T05:00:00Z,2013-02-14T05:00:00Z,2015-11-30T05:00:00Z,2018-02-28T05:00:00Z
DP3285,08DP3285A,MD3285M05,Harford Technical High School,Harford,C Tien,WMA4,Modify,Issued - Admin Extended,2013-02-14T05:00:00Z,2013-02-13T05:00:00Z,2012-10-02T04:00:00Z,TDOPH - Second notice published,2012-12-21T05:00:00Z,2013-02-14T05:00:00Z,2013-02-14T05:00:00Z,2015-11-30T05:00:00Z,2018-02-28T05:00:00Z
DP2250,13DP2250,MD2250W01,Poplar Hill Pre-Release Unit,Wicomico,C Tien,WMA4,Renewal,Issued - Admin Extended,2014-03-27T04:00:00Z,2013-09-30T04:00:00Z,2012-10-16T04:00:00Z,OIM - First notice published,2012-12-21T05:00:00Z,2014-03-27T04:00:00Z,2014-05-01T04:00:00Z,2019-04-30T04:00:00Z,2020-01-31T05:00:00Z
DP3113,11DP3113,MD3113C05,Sparrows Point Country Club,Baltimore,C Tien,WMA4,Renewal,Issued - Admin Extended,2013-02-15T05:00:00Z,2011-10-31T04:00:00Z,2011-01-05T05:00:00Z,TDOPH - Second notice published,2012-12-20T05:00:00Z,2013-02-15T05:00:00Z,2013-04-01T04:00:00Z,2018-03-31T04:00:00Z,2024-09-30T04:00:00Z
DP3457,09DP3457,MD3457K04,Mountainside Day Camp,Frederick,C Tien,WMA4,Renewal,Issued - Admin Extended,2013-04-23T04:00:00Z,2009-07-01T04:00:00Z,2009-03-10T04:00:00Z,TDOPH - First notice published,2012-12-14T05:00:00Z,2013-04-23T04:00:00Z,2013-06-01T04:00:00Z,2018-05-31T04:00:00Z,2023-05-31T04:00:00Z
DP1997,12DP1997,MD1997B06,Crownsville State Hospital Center WWTP,Anne Arundel,C Tien,WMA4,Renewal,Issued - Admin Extended,2013-04-23T04:00:00Z,2012-08-31T04:00:00Z,2011-08-25T04:00:00Z,TDOPH - First notice published,2012-12-14T05:00:00Z,2013-04-23T04:00:00Z,2013-06-01T04:00:00Z,2018-05-31T04:00:00Z,2019-09-30T04:00:00Z
DP3285,08DP3285A,MD3285M05,Harford Technical High School,Harford,C Tien,WMA4,Modify,Issued - Admin Extended,2013-02-14T05:00:00Z,2013-02-13T05:00:00Z,2012-10-02T04:00:00Z,OIM - First notice published,2012-12-14T05:00:00Z,2013-02-14T05:00:00Z,2013-02-14T05:00:00Z,2015-11-30T05:00:00Z,2018-02-28T05:00:00Z
DP3285,08DP3285A,MD3285M05,Harford Technical High School,Harford,C Tien,WMA4,Modify,Issued - Admin Extended,2013-02-14T05:00:00Z,2013-02-13T05:00:00Z,2012-10-02T04:00:00Z,TDOPH - First notice published,2012-12-14T05:00:00Z,2013-02-14T05:00:00Z,2013-02-14T05:00:00Z,2015-11-30T05:00:00Z,2018-02-28T05:00:00Z
DP3113,11DP3113,MD3113C05,Sparrows Point Country Club,Baltimore,C Tien,WMA4,Renewal,Issued - Admin Extended,2013-02-15T05:00:00Z,2011-10-31T04:00:00Z,2011-01-05T05:00:00Z,TDOPH - First notice published,2012-12-13T05:00:00Z,2013-02-15T05:00:00Z,2013-04-01T04:00:00Z,2018-03-31T04:00:00Z,2024-09-30T04:00:00Z
DP3102,06DP3102B,MD3102N06,Ashleigh Knolls Subdivision,Howard,C Tien,WMA4,Modify,Issued - Admin Extended,2013-02-20T05:00:00Z,2013-02-19T05:00:00Z,2012-08-20T04:00:00Z,TDOPH - Written comment period ends,2012-10-22T04:00:00Z,2013-02-20T05:00:00Z,2013-02-20T05:00:00Z,2014-03-31T04:00:00Z,2014-07-31T04:00:00Z
DP3428,12DP3428,MD3428C03,Oldfields School,Baltimore,C Tien,WMA4,Renewal,Approval Terminated,2020-12-31T05:00:00Z,2012-09-30T04:00:00Z,2012-03-14T04:00:00Z,TDOPH - Written comment period ends,2012-10-22T04:00:00Z,2013-04-23T04:00:00Z,2013-06-01T04:00:00Z,2018-05-31T04:00:00Z,2020-12-31T05:00:00Z
DP3778,12DP3778,MD3778J12,Preston Mazda,Dorchester,M Eisner,WMA3,New,Approval Terminated,2017-10-25T04:00:00Z,NA,2012-05-10T04:00:00Z,TDOPH - Written comment period ends,2012-10-22T04:00:00Z,2012-11-05T05:00:00Z,2013-01-01T05:00:00Z,2017-10-25T04:00:00Z,2017-10-25T04:00:00Z
DP2710,13DP2710,MD2710X01,Riddle Farm WWTP,Worcester,C Tien,WMA4,Renewal,Approval Terminated,2017-05-08T04:00:00Z,2013-09-30T04:00:00Z,2012-09-10T04:00:00Z,OIM - Meeting request period ends,2012-10-19T04:00:00Z,2015-03-19T04:00:00Z,2015-05-01T04:00:00Z,2017-05-08T04:00:00Z,2017-05-08T04:00:00Z
DP3589,13DP3589,MD3589K08,Saint John's Catholic Preparatory School,Frederick,C Tien,WMA4,New,Approval Terminated,2021-06-11T04:00:00Z,2013-08-31T04:00:00Z,2012-09-10T04:00:00Z,OIM - Meeting request period ends,2012-10-16T04:00:00Z,2013-10-15T04:00:00Z,2013-12-01T05:00:00Z,2018-11-30T05:00:00Z,2021-06-11T04:00:00Z
DP3274,10DP3274A,MD3274M10,Harford Community College,Harford,C Tien,WMA4,Modify,Approval Terminated,2016-05-31T04:00:00Z,2015-08-31T04:00:00Z,2012-08-15T04:00:00Z,TDOPH - Written comment period ends,2012-10-15T04:00:00Z,NA,2010-09-01T04:00:00Z,2016-05-31T04:00:00Z,2016-05-31T04:00:00Z
DP3428,12DP3428,MD3428C03,Oldfields School,Baltimore,C Tien,WMA4,Renewal,Approval Terminated,2020-12-31T05:00:00Z,2012-09-30T04:00:00Z,2012-03-14T04:00:00Z,TDOPH - Hearing request period ends,2012-10-12T04:00:00Z,2013-04-23T04:00:00Z,2013-06-01T04:00:00Z,2018-05-31T04:00:00Z,2020-12-31T05:00:00Z
DP3778,12DP3778,MD3778J12,Preston Mazda,Dorchester,M Eisner,WMA3,New,Approval Terminated,2017-10-25T04:00:00Z,NA,2012-05-10T04:00:00Z,OIM - Meeting request period ends,2012-10-12T04:00:00Z,2012-11-05T05:00:00Z,2013-01-01T05:00:00Z,2017-10-25T04:00:00Z,2017-10-25T04:00:00Z
DP3778,12DP3778,MD3778J12,Preston Mazda,Dorchester,M Eisner,WMA3,New,Approval Terminated,2017-10-25T04:00:00Z,NA,2012-05-10T04:00:00Z,TDOPH - Hearing request period ends,2012-10-12T04:00:00Z,2012-11-05T05:00:00Z,2013-01-01T05:00:00Z,2017-10-25T04:00:00Z,2017-10-25T04:00:00Z
